cF4,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
cF4,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
cF4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
cF4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
cF4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
cF4,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
cF4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
cF4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
cF4,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
cF4,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
cF4,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
cF4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
cF4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
cF4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
cF4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
cF4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
cF4,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
cF4,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
cF4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cF4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cF4,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1
cF4,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1
cF4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
cF4,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
cF4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
cF4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
cF4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cF4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cF4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
cF4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
cF4,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
cF4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
cF4,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0
cF4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
cF4,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
cF4,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
cF4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
cF4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cF4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cF4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cF4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
cF4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
